,Team,coach_age,coach_name,season,playoff_games,playoff_wins,playoff_loses,playoff_W/L%,season_games,season_wins,season_loses,season_W/L%,season_position
1952,PHO,43.0,Dick Van Arsdale,1987,,,,,26,14.0,12.0,0.5379999999999999,5.0
1954,LAL,45.0,Butch van Breda Kolff,1968,15.0,10.0,5.0,0.667,82,52.0,30.0,0.634,2.0
1955,LAL,46.0,Butch van Breda Kolff,1969,18.0,11.0,7.0,0.611,82,55.0,27.0,0.6709999999999999,1.0
1956,DET,47.0,Butch van Breda Kolff,1970,,,,,82,31.0,51.0,0.378,7.0
1957,DET,48.0,Butch van Breda Kolff,1971,,,,,82,45.0,37.0,0.5489999999999999,4.0
1958,DET,49.0,Butch van Breda Kolff,1972,,,,,10,6.0,4.0,0.6,4.0
1959,PHO,50.0,Butch van Breda Kolff,1973,,,,,7,3.0,4.0,0.429,3.0
1960,MMT,51.0,Butch van Breda Kolff,1974,,,,,84,21.0,63.0,0.25,5.0
1961,NOJ,52.0,Butch van Breda Kolff,1975,,,,,66,22.0,44.0,0.333,5.0
1962,NOJ,53.0,Butch van Breda Kolff,1976,,,,,82,38.0,44.0,0.463,4.0
1963,NOJ,54.0,Butch van Breda Kolff,1977,,,,,26,14.0,12.0,0.5379999999999999,5.0
1965,NYK,34.0,Jeff Van Gundy,1996,8.0,4.0,4.0,0.5,23,13.0,10.0,0.565,2.0
1966,NYK,35.0,Jeff Van Gundy,1997,10.0,6.0,4.0,0.6,82,57.0,25.0,0.695,2.0
1967,NYK,36.0,Jeff Van Gundy,1998,10.0,4.0,6.0,0.4,82,43.0,39.0,0.524,2.0
1968,NYK,37.0,Jeff Van Gundy,1999,20.0,12.0,8.0,0.6,50,27.0,23.0,0.54,4.0
1969,NYK,38.0,Jeff Van Gundy,1900,16.0,9.0,7.0,0.563,82,50.0,32.0,0.61,2.0
1970,NYK,39.0,Jeff Van Gundy,2001,5.0,2.0,3.0,0.4,82,48.0,34.0,0.585,3.0
1971,NYK,40.0,Jeff Van Gundy,2002,,,,,19,10.0,9.0,0.526,7.0
1972,HOU,42.0,Jeff Van Gundy,2004,5.0,1.0,4.0,0.2,82,45.0,37.0,0.5489999999999999,5.0
1973,HOU,43.0,Jeff Van Gundy,2005,7.0,3.0,4.0,0.429,82,51.0,31.0,0.622,3.0
1974,HOU,44.0,Jeff Van Gundy,2006,,,,,82,34.0,48.0,0.415,5.0
1975,HOU,45.0,Jeff Van Gundy,2007,7.0,3.0,4.0,0.429,82,52.0,30.0,0.634,3.0
1977,MIA,44.0,Stan Van Gundy,2004,13.0,6.0,7.0,0.462,82,42.0,40.0,0.512,2.0
1978,MIA,45.0,Stan Van Gundy,2005,15.0,11.0,4.0,0.733,82,59.0,23.0,0.72,1.0
1979,MIA,46.0,Stan Van Gundy,2006,,,,,21,11.0,10.0,0.524,1.0
1980,ORL,48.0,Stan Van Gundy,2008,10.0,5.0,5.0,0.5,82,52.0,30.0,0.634,1.0
1981,ORL,49.0,Stan Van Gundy,2009,24.0,13.0,11.0,0.542,82,59.0,23.0,0.72,1.0
1982,ORL,50.0,Stan Van Gundy,2010,14.0,10.0,4.0,0.7140000000000001,82,59.0,23.0,0.72,1.0
1983,ORL,51.0,Stan Van Gundy,2011,6.0,2.0,4.0,0.333,82,52.0,30.0,0.634,2.0
1984,ORL,52.0,Stan Van Gundy,2012,5.0,1.0,4.0,0.2,66,37.0,29.0,0.561,3.0
1985,DET,55.0,Stan Van Gundy,2015,,,,,82,32.0,50.0,0.39,5.0
1986,DET,56.0,Stan Van Gundy,2016,4.0,0.0,4.0,0.0,82,44.0,38.0,0.537,3.0
1987,DET,57.0,Stan Van Gundy,2017,,,,,82,37.0,45.0,0.451,5.0
1988,DET,58.0,Stan Van Gundy,2018,,,,,82,39.0,43.0,0.476,4.0
1990,NJN,51.0,Kiki Vandeweghe,2010,,,,,64,12.0,52.0,0.188,5.0
1992,ORL,37.0,Jacque Vaughn,2013,,,,,82,20.0,62.0,0.244,5.0
1993,ORL,38.0,Jacque Vaughn,2014,,,,,82,23.0,59.0,0.28,5.0
1994,ORL,39.0,Jacque Vaughn,2015,,,,,52,15.0,37.0,0.28800000000000003,5.0
1996,IND,,Dick Versace,1989,,,,,53,22.0,31.0,0.415,6.0
1997,IND,,Dick Versace,1990,3.0,0.0,3.0,0.0,82,42.0,40.0,0.512,5.0
1998,IND,,Dick Versace,1991,,,,,25,9.0,16.0,0.36,5.0
2000,CHA,44.0,Sam Vincent,2008,,,,,82,32.0,50.0,0.39,4.0
2002,DET,39.0,Dick Vitale,1979,,,,,82,30.0,52.0,0.366,4.0
2003,DET,40.0,Dick Vitale,1980,,,,,12,4.0,8.0,0.333,6.0
2005,IND,37.0,Frank Vogel,2011,5.0,1.0,4.0,0.2,38,20.0,18.0,0.526,2.0
2006,IND,38.0,Frank Vogel,2012,11.0,6.0,5.0,0.545,66,42.0,24.0,0.636,2.0
2007,IND,39.0,Frank Vogel,2013,19.0,11.0,8.0,0.579,81,49.0,32.0,0.605,1.0
2008,IND,40.0,Frank Vogel,2014,19.0,10.0,9.0,0.526,82,56.0,26.0,0.6829999999999999,1.0
2009,IND,41.0,Frank Vogel,2015,,,,,82,38.0,44.0,0.463,4.0
2010,IND,42.0,Frank Vogel,2016,7.0,3.0,4.0,0.429,82,45.0,37.0,0.5489999999999999,2.0
2011,ORL,43.0,Frank Vogel,2017,,,,,82,29.0,53.0,0.354,5.0
2012,ORL,44.0,Frank Vogel,2018,,,,,82,25.0,57.0,0.305,4.0
2014,TOR,35.0,Darrell Walker,1997,,,,,82,30.0,52.0,0.366,8.0
2015,TOR,36.0,Darrell Walker,1998,,,,,49,11.0,38.0,0.224,8.0
2016,WAS,38.0,Darrell Walker,1900,,,,,38,15.0,23.0,0.395,7.0
2018,DEN,37.0,Donnie Walsh,1979,3.0,1.0,2.0,0.333,29,19.0,10.0,0.655,2.0
2019,DEN,38.0,Donnie Walsh,1980,,,,,82,30.0,52.0,0.366,3.0
2020,DEN,39.0,Donnie Walsh,1981,,,,,31,11.0,20.0,0.355,4.0
2022,LAL,36.0,Luke Walton,2017,,,,,82,26.0,56.0,0.317,4.0
2023,LAL,37.0,Luke Walton,2018,,,,,82,35.0,47.0,0.4270000000000001,3.0
2024,LAL,38.0,Luke Walton,2019,,,,,73,32.0,41.0,0.438,4.0
2026,ROC,34.0,Bobby Wanzer,1956,,,,,72,31.0,41.0,0.431,4.0
2027,ROC,35.0,Bobby Wanzer,1957,,,,,72,31.0,41.0,0.431,4.0
2028,CIN,36.0,Bobby Wanzer,1958,2.0,0.0,2.0,0.0,72,33.0,39.0,0.458,3.0
2029,CIN,37.0,Bobby Wanzer,1959,,,,,18,3.0,15.0,0.16699999999999998,4.0
2031,PHO,36.0,Earl Watson,2016,,,,,33,9.0,24.0,0.273,4.0
2032,PHO,37.0,Earl Watson,2017,,,,,82,24.0,58.0,0.293,5.0
2033,PHO,38.0,Earl Watson,2018,,,,,3,0.0,3.0,0.0,5.0
2035,SAS,44.0,Bob Weiss,1987,,,,,82,28.0,54.0,0.341,6.0
2036,SAS,45.0,Bob Weiss,1988,3.0,0.0,3.0,0.0,82,31.0,51.0,0.378,5.0
2037,ATL,48.0,Bob Weiss,1991,5.0,2.0,3.0,0.4,82,43.0,39.0,0.524,4.0
2038,ATL,49.0,Bob Weiss,1992,,,,,82,38.0,44.0,0.463,5.0
2039,ATL,50.0,Bob Weiss,1993,3.0,0.0,3.0,0.0,82,43.0,39.0,0.524,4.0
2040,LAC,51.0,Bob Weiss,1994,,,,,82,27.0,55.0,0.329,7.0
2041,SEA,63.0,Bob Weiss,2006,,,,,30,13.0,17.0,0.433,3.0
2043,LAL,38.0,Jerry West,1977,11.0,4.0,7.0,0.364,82,53.0,29.0,0.6459999999999999,1.0
2044,LAL,39.0,Jerry West,1978,3.0,1.0,2.0,0.333,82,45.0,37.0,0.5489999999999999,4.0
2045,LAL,40.0,Jerry West,1979,8.0,3.0,5.0,0.375,82,47.0,35.0,0.573,3.0
2047,LAL,40.0,Paul Westhead,1980,16.0,12.0,4.0,0.75,68,50.0,18.0,0.735,1.0
2048,LAL,41.0,Paul Westhead,1981,3.0,1.0,2.0,0.333,82,54.0,28.0,0.659,2.0
2049,LAL,42.0,Paul Westhead,1982,,,,,11,7.0,4.0,0.636,1.0
2050,CHI,43.0,Paul Westhead,1983,,,,,82,28.0,54.0,0.341,4.0
2051,DEN,51.0,Paul Westhead,1991,,,,,82,20.0,62.0,0.244,7.0
2052,DEN,52.0,Paul Westhead,1992,,,,,82,24.0,58.0,0.293,4.0
2054,PHO,42.0,Paul Westphal,1993,24.0,13.0,11.0,0.542,82,62.0,20.0,0.7559999999999999,1.0
2055,PHO,43.0,Paul Westphal,1994,10.0,6.0,4.0,0.6,82,56.0,26.0,0.6829999999999999,2.0
2056,PHO,44.0,Paul Westphal,1995,10.0,6.0,4.0,0.6,82,59.0,23.0,0.72,1.0
2057,PHO,45.0,Paul Westphal,1996,,,,,33,14.0,19.0,0.424,4.0
2058,SEA,48.0,Paul Westphal,1999,,,,,50,25.0,25.0,0.5,5.0
2059,SEA,49.0,Paul Westphal,1900,5.0,2.0,3.0,0.4,82,45.0,37.0,0.5489999999999999,4.0
2060,SEA,50.0,Paul Westphal,2001,,,,,15,6.0,9.0,0.4,5.0
2061,SAC,59.0,Paul Westphal,2010,,,,,82,25.0,57.0,0.305,5.0
2062,SAC,60.0,Paul Westphal,2011,,,,,82,24.0,58.0,0.293,5.0
2063,SAC,61.0,Paul Westphal,2012,,,,,7,2.0,5.0,0.28600000000000003,5.0
2065,PHO,43.0,John Wetzel,1988,,,,,82,28.0,54.0,0.341,4.0
2067,SEA,32.0,Lenny Wilkens,1970,,,,,82,36.0,46.0,0.439,5.0
2068,SEA,33.0,Lenny Wilkens,1971,,,,,82,38.0,44.0,0.463,4.0
2069,SEA,34.0,Lenny Wilkens,1972,,,,,82,47.0,35.0,0.573,3.0
2070,POR,37.0,Lenny Wilkens,1975,,,,,82,38.0,44.0,0.463,3.0
2071,POR,38.0,Lenny Wilkens,1976,,,,,82,37.0,45.0,0.451,5.0
2072,SEA,40.0,Lenny Wilkens,1978,22.0,13.0,9.0,0.591,60,42.0,18.0,0.7,3.0
2073,SEA,41.0,Lenny Wilkens,1979,17.0,12.0,5.0,0.706,82,52.0,30.0,0.634,1.0
2074,SEA,42.0,Lenny Wilkens,1980,15.0,7.0,8.0,0.467,82,56.0,26.0,0.6829999999999999,2.0
2075,SEA,43.0,Lenny Wilkens,1981,,,,,82,34.0,48.0,0.415,6.0
2076,SEA,44.0,Lenny Wilkens,1982,8.0,3.0,5.0,0.375,82,52.0,30.0,0.634,2.0
2077,SEA,45.0,Lenny Wilkens,1983,2.0,0.0,2.0,0.0,82,48.0,34.0,0.585,3.0
2078,SEA,46.0,Lenny Wilkens,1984,5.0,2.0,3.0,0.4,82,42.0,40.0,0.512,3.0
2079,SEA,47.0,Lenny Wilkens,1985,,,,,82,31.0,51.0,0.378,4.0
2080,CLE,49.0,Lenny Wilkens,1987,,,,,82,31.0,51.0,0.378,6.0
2081,CLE,50.0,Lenny Wilkens,1988,5.0,2.0,3.0,0.4,82,42.0,40.0,0.512,5.0
2082,CLE,51.0,Lenny Wilkens,1989,5.0,2.0,3.0,0.4,82,57.0,25.0,0.695,2.0
2083,CLE,52.0,Lenny Wilkens,1990,5.0,2.0,3.0,0.4,82,42.0,40.0,0.512,4.0
2084,CLE,53.0,Lenny Wilkens,1991,,,,,82,33.0,49.0,0.402,6.0
2085,CLE,54.0,Lenny Wilkens,1992,17.0,9.0,8.0,0.529,82,57.0,25.0,0.695,2.0
2086,CLE,55.0,Lenny Wilkens,1993,9.0,3.0,6.0,0.333,82,54.0,28.0,0.659,2.0
2087,ATL,56.0,Lenny Wilkens,1994,11.0,5.0,6.0,0.455,82,57.0,25.0,0.695,1.0
2088,ATL,57.0,Lenny Wilkens,1995,3.0,0.0,3.0,0.0,82,42.0,40.0,0.512,5.0
2089,ATL,58.0,Lenny Wilkens,1996,10.0,4.0,6.0,0.4,82,46.0,36.0,0.561,4.0
2090,ATL,59.0,Lenny Wilkens,1997,10.0,4.0,6.0,0.4,82,56.0,26.0,0.6829999999999999,2.0
2091,ATL,60.0,Lenny Wilkens,1998,4.0,1.0,3.0,0.25,82,50.0,32.0,0.61,4.0
2092,ATL,61.0,Lenny Wilkens,1999,9.0,3.0,6.0,0.333,50,31.0,19.0,0.62,2.0
2093,ATL,62.0,Lenny Wilkens,1900,,,,,82,28.0,54.0,0.341,7.0
2094,TOR,63.0,Lenny Wilkens,2001,12.0,6.0,6.0,0.5,82,47.0,35.0,0.573,2.0
2095,TOR,64.0,Lenny Wilkens,2002,5.0,2.0,3.0,0.4,82,42.0,40.0,0.512,3.0
2096,TOR,65.0,Lenny Wilkens,2003,,,,,82,24.0,58.0,0.293,7.0
2097,NYK,66.0,Lenny Wilkens,2004,4.0,0.0,4.0,0.0,42,23.0,19.0,0.5479999999999999,3.0
2098,NYK,67.0,Lenny Wilkens,2005,,,,,39,17.0,22.0,0.436,5.0
2100,NYK,45.0,Herb Williams,2004,,,,,1,1.0,0.0,1.0,3.0
2101,NYK,46.0,Herb Williams,2005,,,,,43,16.0,27.0,0.3720000000000001,5.0
2103,NOH,39.0,Monty Williams,2011,6.0,2.0,4.0,0.333,82,46.0,36.0,0.561,3.0
2104,NOH,40.0,Monty Williams,2012,,,,,66,21.0,45.0,0.318,5.0
2105,NOH,41.0,Monty Williams,2013,,,,,82,27.0,55.0,0.329,5.0
2106,NOP,42.0,Monty Williams,2014,,,,,82,34.0,48.0,0.415,5.0
2107,NOP,43.0,Monty Williams,2015,4.0,0.0,4.0,0.0,82,45.0,37.0,0.5489999999999999,5.0
2109,HOU,49.0,Tex Winter,1972,,,,,82,34.0,48.0,0.415,4.0
2110,HOU,50.0,Tex Winter,1973,,,,,47,17.0,30.0,0.362,3.0
2112,VAN,43.0,Brian Winters,1996,,,,,82,15.0,67.0,0.183,7.0
2113,VAN,44.0,Brian Winters,1997,,,,,43,8.0,35.0,0.18600000000000005,7.0
2114,GSW,49.0,Brian Winters,2002,,,,,59,13.0,46.0,0.22,7.0
2116,CLE,40.0,Randy Wittman,1900,,,,,82,32.0,50.0,0.39,6.0
2117,CLE,41.0,Randy Wittman,2001,,,,,82,30.0,52.0,0.366,6.0
2118,MIN,47.0,Randy Wittman,2007,,,,,42,12.0,30.0,0.28600000000000003,4.0
2119,MIN,48.0,Randy Wittman,2008,,,,,82,22.0,60.0,0.268,4.0
2120,MIN,49.0,Randy Wittman,2009,,,,,19,4.0,15.0,0.211,4.0
2121,WAS,52.0,Randy Wittman,2012,,,,,49,18.0,31.0,0.3670000000000001,4.0
2122,WAS,53.0,Randy Wittman,2013,,,,,82,29.0,53.0,0.354,3.0
2123,WAS,54.0,Randy Wittman,2014,11.0,6.0,5.0,0.545,82,44.0,38.0,0.537,2.0
2124,WAS,55.0,Randy Wittman,2015,10.0,6.0,4.0,0.6,82,46.0,36.0,0.561,2.0
2125,WAS,56.0,Randy Wittman,2016,,,,,82,41.0,41.0,0.5,4.0
2127,NJN,36.0,Dave Wohl,1986,3.0,0.0,3.0,0.0,82,39.0,43.0,0.476,4.0
2128,NJN,37.0,Dave Wohl,1987,,,,,82,24.0,58.0,0.293,4.0
2129,NJN,38.0,Dave Wohl,1988,,,,,15,2.0,13.0,0.133,5.0
2131,CIN,,Charles Wolf,1961,,,,,79,33.0,46.0,0.418,4.0
2132,CIN,,Charles Wolf,1962,4.0,1.0,3.0,0.25,80,43.0,37.0,0.5379999999999999,2.0
2133,CIN,,Charles Wolf,1963,12.0,6.0,6.0,0.5,80,42.0,38.0,0.525,3.0
2134,DET,,Charles Wolf,1964,,,,,80,23.0,57.0,0.28800000000000003,5.0
2135,DET,,Charles Wolf,1965,,,,,11,2.0,9.0,0.182,4.0
2137,ATL,46.0,Mike Woodson,2005,,,,,82,13.0,69.0,0.159,5.0
2138,ATL,47.0,Mike Woodson,2006,,,,,82,26.0,56.0,0.317,5.0
2139,ATL,48.0,Mike Woodson,2007,,,,,82,30.0,52.0,0.366,5.0
2140,ATL,49.0,Mike Woodson,2008,7.0,3.0,4.0,0.429,82,37.0,45.0,0.451,3.0
2141,ATL,50.0,Mike Woodson,2009,11.0,4.0,7.0,0.364,82,47.0,35.0,0.573,2.0
2142,ATL,51.0,Mike Woodson,2010,11.0,4.0,7.0,0.364,82,53.0,29.0,0.6459999999999999,2.0
2143,NYK,53.0,Mike Woodson,2012,5.0,1.0,4.0,0.2,24,18.0,6.0,0.75,2.0
2144,NYK,54.0,Mike Woodson,2013,12.0,6.0,6.0,0.5,82,54.0,28.0,0.659,1.0
2145,NYK,55.0,Mike Woodson,2014,,,,,82,37.0,45.0,0.451,3.0
2147,KCO,,Draff Young,1974,,,,,4,0.0,4.0,0.0,4.0
